date,½µÓê¾ùÖµ,Õô·¢,flow
2018/2/20,8.83,1.5,7.26
2018/2/21,6.33,1.3,9.86
2018/2/22,0.17,1.1,12.4
2018/2/23,7.83,1.9,13.9
2018/2/24,11.67,0.1,15.6
2018/2/25,0.5,1,31.8
2018/2/26,0,1.5,25.2
2018/2/27,9.25,1.6,17.6
2018/2/28,0.5,0.9,23.2
2018/3/1,1.17,2.2,26.4
2018/3/2,0.58,1.5,26.5
2018/3/3,0,1.1,19.1
2018/3/4,14.5,1.6,20
2018/3/5,0.92,3.5,20.5
2018/3/6,0.08,3.3,33.7
2018/3/7,12.17,0.9,30.7
2018/3/8,0.08,1.8,32.7
2018/3/9,0,2.8,24.7
2018/3/10,0,2.4,22.9
2018/3/11,0,2.6,20.4
2018/3/12,0,1.9,12.5
2018/3/13,0,1.2,13.7
2018/3/14,16.08,1.7,12.3
2018/3/15,5.83,0.1,26.2
2018/3/16,4.33,2.7,33
2018/3/17,0,2.8,29.8
2018/3/18,11,0.6,26.9
2018/3/19,27,0.8,31.1
2018/3/20,3,1.6,97
2018/3/21,0,2.9,90.1
2018/3/22,0,2.7,53.4
2018/3/23,0,2.7,34.2
2018/3/24,1.92,1.7,27.8
2018/3/25,4.83,0.4,30.3
2018/3/26,1.42,0.6,29.4
2018/3/27,0,2.5,23
2018/3/28,0,2.8,21.1
2018/3/29,0,2.4,17.3
2018/3/30,0,4.7,12.1
2018/3/31,0,3.5,11.3
2018/4/1,0,3.6,9.96
2018/4/2,11.5,2.4,9.67
2018/4/3,35.08,2.2,11.8
2018/4/4,1.92,1.9,59.1
2018/4/5,1.75,2.4,61.8
2018/4/6,0.42,3.6,29.6
2018/4/7,0,4.5,24.3
2018/4/8,0,3.7,19.7
2018/4/9,0,3.4,20.7
2018/4/10,0,3.2,12.6
2018/4/11,8.33,1.8,15.5
2018/4/12,12.42,1.7,15.4
2018/4/13,41.75,2.1,31
2018/4/14,23.5,2.2,211
2018/4/15,0,2.5,189
2018/4/16,1.33,2.2,90.1
2018/4/17,0,3.5,66.2
2018/4/18,0,3.3,51.9
2018/4/19,0,3.6,34.4
2018/4/20,0,2.8,25.8
2018/4/21,0.25,2,30.8
2018/4/22,3.17,1.5,24.6
2018/4/23,10.83,1.5,25.9
2018/4/24,0,4,39.3
2018/4/25,0,4.2,27.8
2018/4/26,0.17,2.5,16.8
2018/4/27,0,2.4,17.3
2018/4/28,0,1.6,14.5
2018/4/29,21.75,0.2,14.9
2018/4/30,2.75,0.8,30.6
2018/5/1,7.42,1,30.5
2018/5/2,0.92,4,34.9
2018/5/3,0,3.3,22.5
2018/5/4,0.42,4.4,15.4
2018/5/5,0,3.1,13.8
2018/5/6,18.75,2.6,17.9
2018/5/7,28.83,1.6,41
2018/5/8,0,4.7,125
2018/5/9,0,5.6,66.4
2018/5/10,0,4.7,40.1
2018/5/11,0,2.1,36.1
2018/5/12,3.67,2.8,29.8
2018/5/13,6.5,3.1,26.5
2018/5/14,2.42,3.2,24.8
2018/5/15,0,3.7,24.1
2018/5/16,0,5,17.7
2018/5/17,0,4.8,13.9
2018/5/18,1.17,5.5,13.1
2018/5/19,10.67,5.5,13.6
2018/5/20,0.92,3.4,12.9
2018/5/21,0.08,3.9,12.8
2018/5/22,14.33,4.4,13.8
2018/5/23,0.08,4.4,21.1
2018/5/24,0.25,2.8,17
2018/5/25,0,4,14.9
2018/5/26,15.92,4.4,13.4
2018/5/27,11.25,4.4,21.4
2018/5/28,1.33,3.2,30.3
2018/5/29,18.25,4.5,26.4
2018/5/30,34.58,4.2,41.7
2018/5/31,33.25,3,164
2018/6/1,0.17,1.8,152
2018/6/2,6.75,2,80.2
2018/6/3,2.33,1.1,72
2018/6/4,0.17,1.3,52.4
2018/6/5,83.08,1.9,76.6
2018/6/6,8.58,0.3,652
2018/6/7,0.58,0.6,197
2018/6/8,3.08,3.2,102
2018/6/9,2.67,1.5,82.7
2018/6/10,8.58,1.3,77.9
2018/6/11,0.08,4.7,68
2018/6/12,0,3.4,43.4
2018/6/13,2.42,3.5,41
2018/6/14,0,3.1,35.5
2018/6/15,0,5,25.8
2018/6/16,0,5.6,25.2
2018/6/17,0,4.8,18.4
2018/6/18,4,3.4,16.4
2018/6/19,14.25,3.5,25.8
2018/6/20,13.42,1.5,35.5
2018/6/21,46.92,2.8,66.1
2018/6/22,40.58,1.3,196
2018/6/23,1.17,1.7,328
2018/6/24,0,2.7,166
2018/6/25,0,4.4,70.2
2018/6/26,0,5.5,41.4
2018/6/27,0,5,43.2
2018/6/28,0,5.5,20.2
2018/6/29,0.33,4.6,21.1
2018/6/30,6.33,5.8,26.2
2018/7/1,8.5,3.5,33.5
2018/7/2,0.58,3.9,35.3
2018/7/3,2.75,2.9,32.5
2018/7/4,0.17,3.8,24.9
2018/7/5,0.67,3.6,23.6
2018/7/6,0.83,2.2,25.9
2018/7/7,6,4.3,28.1
2018/7/8,0,5,21.9
2018/7/9,0.08,5.3,27.8
2018/7/10,0.75,7.8,31.3
2018/7/11,1.5,5.6,40.3
2018/7/12,0,5.2,15.7
2018/7/13,0,6.9,14.2
2018/7/14,0,6.8,14.4
2018/7/15,0,7.1,14.6
2018/7/16,0,5.7,12.8
2018/7/17,0,4.7,9.98
2018/7/18,0,6.8,8.01
2018/7/19,0,5.7,7.01
2018/7/20,0,6.8,6.65
2018/7/21,0,7.7,6.61
2018/7/22,1.33,6.6,6.69
2018/7/23,15.58,6.6,6.63
2018/7/24,1.83,5,20.9
2018/7/25,0,5.3,17.9
2018/7/26,14.58,6.5,11.9
2018/7/27,4.25,6.9,21.1
2018/7/28,0.17,6.1,24.2
2018/7/29,9.75,6.7,20.1
2018/7/30,4.83,4.9,30.8
2018/7/31,2.92,6.2,19.1
2018/8/1,5.83,5,37.3
2018/8/2,5.75,5.8,30
2018/8/3,8,4.7,22
2018/8/4,3.83,3.7,21.5
2018/8/5,0,5,31.8
2018/8/6,21.42,7.1,15
2018/8/7,6.83,4.1,31.2
2018/8/8,0,5.4,28.8
2018/8/9,0.25,6.3,11.2
2018/8/10,0,6.4,19.5
2018/8/11,0,7.3,12.5
2018/8/12,4.25,6,9.4
2018/8/13,7.25,5,19.5
2018/8/14,1.25,4.4,12.4
2018/8/15,0,5.5,12.5
2018/8/16,0,5.5,8.87
2018/8/17,1.42,4.6,8.72
2018/8/18,1.92,5.2,9.52
2018/8/19,10.67,6.1,11.9
2018/8/20,9.17,5.4,9.58
2018/8/21,20.42,7.5,15
2018/8/22,0,5.5,37.9
2018/8/23,2.17,5.5,23.7
2018/8/24,8.83,6.8,19
2018/8/25,10,1.3,28.7
2018/8/26,0.17,2.7,44.1
2018/8/27,2.67,2.5,35.2
2018/8/28,0.08,4.1,30.7
2018/8/29,3.83,4.6,30.9
2018/8/30,4.08,2.8,25.7
2018/8/31,20.92,4.5,31.2
2018/9/1,1,2,56.2
2018/9/2,3,3,47.6
2018/9/3,0,4.4,29.4
2018/9/4,3,4.1,27
2018/9/5,0.17,4,24
2018/9/6,0,5,22.1
2018/9/7,5.58,6.6,16.7
2018/9/8,10.08,2.3,24.1
2018/9/9,0,5,30.4
2018/9/10,0,4.2,17.3
2018/9/11,0,4.5,20.1
2018/9/12,0,3.5,17.2
2018/9/13,0.92,3.8,17.9
2018/9/14,0,4.1,17.1
2018/9/15,0,5.9,18.2
2018/9/16,0,2.9,23.5
2018/9/17,22.17,5.4,25.8
2018/9/18,0,3.9,40.3
2018/9/19,0,5,47.3
2018/9/20,0,4,33
2018/9/21,7.33,5.2,30.6
2018/9/22,46.83,6.4,28.8
2018/9/23,8.17,1.8,90.3
2018/9/24,0,3.6,77.6
2018/9/25,0,6.7,44.2
2018/9/26,0,6.1,40.7
2018/9/27,0,7.5,10.8
2018/9/28,0,5.1,9.75
2018/9/29,0,5.2,9.58
2018/9/30,0,2.1,9.45
2018/10/1,0,4.4,11.1
2018/10/2,0,4.5,24.5
2018/10/3,0,4.6,24.6
2018/10/4,0,5.4,19.4
2018/10/5,0,4.6,11.4
2018/10/6,0,3.6,9.8
2018/10/7,0,3,13.8
2018/10/8,0,3.1,10.5
2018/10/9,7.83,2.9,8.37
2018/10/10,25.17,3.5,12.1
2018/10/11,0,3,15.9
2018/10/12,0,3,22.1
2018/10/13,2.75,3.3,14.9
2018/10/14,11.92,0.2,12.5
2018/10/15,17.58,1.6,27.7
2018/10/16,9.25,1.6,35.5
2018/10/17,0.25,2.3,40.6
2018/10/18,0.08,2.7,37.7
2018/10/19,0.58,2.7,30.1
2018/10/20,0.42,2.2,14.5
2018/10/21,6.75,0.9,25.6
2018/10/22,0.25,0.8,17.5
2018/10/23,0,1.5,27.2
2018/10/24,1.08,1.6,18.5
2018/10/25,7.08,0.4,21.6
2018/10/26,0.08,2.2,20.7
2018/10/27,0,4,15.5
2018/10/28,0,3.1,14.6
2018/10/29,0,2.5,11.4
2018/10/30,0,3.1,15.7
2018/10/31,0,2.8,11.8
2018/11/1,1.5,3.3,12.5
2018/11/2,26.5,0.9,12.7
2018/11/3,0.58,0.4,30.7
2018/11/4,0.08,0.9,34.6
2018/11/5,1.58,1.5,32.4
2018/11/6,0,2,17.9
2018/11/7,0,2,12.6
2018/11/8,0,3,12.1
2018/11/9,0,1.8,12.4
2018/11/10,0.08,1.1,11.9
2018/11/11,14.25,1.3,11.7
2018/11/12,5.75,2.5,18
2018/11/13,0.25,2.2,18.1
2018/11/14,1.58,2.3,17.3
2018/11/15,13.67,0.1,18.9
2018/11/16,15.92,0.7,27.4
2018/11/17,10.08,1.5,47.3
2018/11/18,13.58,1,63.9
2018/11/19,0.08,1.9,88.4
2018/11/20,18.67,0.8,67.7
2018/11/21,0.67,1,63.5
2018/11/22,0,2.7,65.7
2018/11/23,0,1.6,47
2018/11/24,0,1.7,42.1
2018/11/25,0.75,0.2,35.2
2018/11/26,0,1.2,31.8
2018/11/27,0,2.1,27.8
2018/11/28,0,1.3,19
2018/11/29,0,1.7,18.4
2018/11/30,0,1.6,15.1
2018/12/1,0,0.6,15.6
2018/12/2,0,0.7,14.5
2018/12/3,0,1.1,14.5
2018/12/4,1,1.9,13.6
2018/12/5,2.75,2,14.5
2018/12/6,1.83,1.8,16.4
2018/12/7,7.25,2.1,17.8
2018/12/8,12,1.8,16.1
2018/12/9,6.58,0.7,20.6
2018/12/10,1.58,0.8,27
2018/12/11,0.08,0.8,34.4
2018/12/12,4.33,1.6,20
2018/12/13,2.58,0.5,25.9
2018/12/14,0.08,1.3,28.5
2018/12/15,1.33,0.8,23.8
2018/12/16,0.08,1.3,18.5
2018/12/17,0,1.4,15.5
2018/12/18,0.08,0.7,14.7
2018/12/19,1,0.8,13.5
2018/12/20,2,0.4,15.8
2018/12/21,0,0.1,14.5
2018/12/22,0,0.7,11.6
2018/12/23,0.67,1.5,17.8
2018/12/24,0,1.6,22.9
2018/12/25,0.75,0.4,24.8
2018/12/26,0.42,1,13.2
2018/12/27,0.08,2.9,13.9
2018/12/28,0,3.6,11.3
2018/12/29,0,3.1,11.7
2018/12/30,3.25,1.5,10.2
2018/12/31,0.25,1.3,12.6
2019/1/1,0.33,0.8,10.2
2019/1/2,0.75,0.1,11.6
2019/1/3,0.08,0.6,14.3
2019/1/4,13.83,0.2,12.9
2019/1/5,23.25,0.3,22.3
2019/1/6,4.08,0.6,64.8
2019/1/7,6.5,0.1,47.6
2019/1/8,0.08,1.1,50
2019/1/9,5.58,1.2,30.6
2019/1/10,9.08,0.1,38.6
2019/1/11,8.67,0.3,45.1
2019/1/12,1,0.5,62.9
2019/1/13,0.25,0.7,55.2
2019/1/14,0.58,1,46.4
2019/1/15,0.58,0.9,39
2019/1/16,0.83,1.3,26.3
2019/1/17,0,1.1,15.3
2019/1/18,0,1,21.5
2019/1/19,2.08,0.5,17.8
2019/1/20,1.33,0.9,15.5
2019/1/21,0,1.4,17.3
2019/1/22,0,1.5,19.6
2019/1/23,0.08,1.4,16.8
2019/1/24,0,1.2,19.5
2019/1/25,0,1.1,14.1
2019/1/26,0,2.7,16.3
2019/1/27,0,1.3,14.6
2019/1/28,0,1,17.1
2019/1/29,0,1,12.1
2019/1/30,0.33,0.6,10.8
2019/1/31,0.17,1.7,16.3
2019/2/1,0,1.1,22.2
2019/2/2,0,0.6,11.9
2019/2/3,0.33,0.7,22.4
2019/2/4,2.92,1.2,14.8
2019/2/5,11.5,0.5,13.5
2019/2/6,0,0.2,26.7
2019/2/7,13.42,1.1,19.8
2019/2/8,2.75,1.5,18
2019/2/9,3.58,1.4,31.8
2019/2/10,3.92,0.8,19.1
2019/2/11,0.25,0.9,20.8
2019/2/12,0.08,0.9,21.8
2019/2/13,6.58,0.5,19.6
2019/2/14,0.17,0.4,19.8
2019/2/15,5.75,1,21.4
2019/2/16,19.33,0.8,27.9
2019/2/17,2.92,1.1,49.9
2019/2/18,5.75,0.3,57
2019/2/19,5.08,0.5,46
2019/2/20,49,0.4,52.8
2019/2/21,47,1.4,594
2019/2/22,0.17,1.6,356
2019/2/23,12,0.8,132
2019/2/24,0.67,0.6,112
2019/2/25,0,0.5,90.4
2019/2/26,16.42,0.5,77.1
2019/2/27,19.33,0.6,92.8
2019/2/28,17.08,0.4,179
2019/3/1,7.33,0.5,186
2019/3/2,37.25,0.5,173
2019/3/3,0.25,0.4,343
2019/3/4,0.17,1.5,189
2019/3/5,17.33,0.3,128
2019/3/6,1.25,0.7,118
2019/3/7,4.5,0.8,96.8
2019/3/8,14.25,0.2,86.1
2019/3/9,6.67,0.5,97.7
2019/3/10,0,1,101
2019/3/11,0.08,2.1,84.4
2019/3/12,0,2.3,75
2019/3/13,0,2.5,56.8
2019/3/14,0.33,1.1,52
2019/3/15,0,3.2,47.6
2019/3/16,0,1.7,40.8
2019/3/17,4.42,0.6,38
2019/3/18,0.08,0.3,33.5
2019/3/19,0,0.9,28.3
2019/3/20,0,0.4,30
2019/3/21,56,1.9,33.1
2019/3/22,5.75,2,201
2019/3/23,2.5,1.3,124
2019/3/24,12.67,1.1,94.8
2019/3/25,0.25,0.7,103
2019/3/26,3.33,1.1,94.6
2019/3/27,0,0.9,80.9
2019/3/28,8.17,0.8,59
2019/3/29,1.25,1.2,71.3
2019/3/30,0.08,3,65.4
2019/3/31,11.58,1.9,53.1
2019/4/1,0.25,2.1,58.6
2019/4/2,25.83,1,60.1
2019/4/3,2.83,0.7,92.4
2019/4/4,7.58,0.8,97.7
2019/4/5,0,0.7,89.4
2019/4/6,0,2.1,69.7
2019/4/7,0,1.8,56.5
2019/4/8,0,2.3,52.7
2019/4/9,16.92,2.3,49.1
2019/4/10,21.33,2.9,68.4
2019/4/11,9.92,2.6,164
2019/4/12,14.42,2,125
2019/4/13,0.5,1,105
2019/4/14,7.75,0.9,91.9
2019/4/15,5.58,1.6,83.8
2019/4/16,0,0.8,75.2
2019/4/17,0,2.9,63.1
2019/4/18,0,2.4,64.3
2019/4/19,0.75,0.6,58.1
2019/4/20,6.5,1.4,51.5
2019/4/21,10.42,2.8,44.3
2019/4/22,0.58,1.1,57.1
2019/4/23,17.92,1.8,51.5
2019/4/24,9.83,1.8,50
2019/4/25,12.42,2,95.5
2019/4/26,0,4.4,104
2019/4/27,4.25,1.7,67.7
2019/4/28,1.08,2.1,57.3
2019/4/29,47.08,3.3,49.2
2019/4/30,23.5,0.2,281
2019/5/1,0,2.9,263
2019/5/2,0.08,3.2,129
2019/5/3,0,7,92.3
2019/5/4,0,4.2,80.3
2019/5/5,1.58,3.1,69.6
2019/5/6,0.67,2.3,53.2
2019/5/7,0,3.8,46.4
2019/5/8,0,2.8,33.7
2019/5/9,0,2.1,45.3
2019/5/10,0,1.8,42.4
2019/5/11,0,2.5,26.6
2019/5/12,20,3.5,26
2019/5/13,5.67,1.4,37.8
2019/5/14,4.17,1.4,47.7
2019/5/15,25.92,3,41.3
2019/5/16,36.58,4.1,114
2019/5/17,0.17,1.5,184
2019/5/18,3.33,2.8,94.2
2019/5/19,10.92,1.7,74.7
2019/5/20,0,4.5,73.5
2019/5/21,0.08,3,67
2019/5/22,1.33,2.2,43.8
2019/5/23,0,4.5,38.5
2019/5/24,0,6.4,36
2019/5/25,1.5,2.3,37.8
2019/5/26,7.75,0.3,36.7
2019/5/27,4.17,0.8,32.9
2019/5/28,11.83,3,35.3
2019/5/29,0,3.5,43.1
2019/5/30,0.58,2.9,39
2019/5/31,23.42,1,37.5
2019/6/1,32.58,0.9,99.3
2019/6/2,7.17,0.2,205
2019/6/3,0.25,2.8,141
2019/6/4,0,4.4,92.1
2019/6/5,9.17,4.6,70
2019/6/6,45.17,3.3,86.9
2019/6/7,14.75,1,326
2019/6/8,75.92,2.8,496
2019/6/9,16.75,0.2,846
2019/6/10,0.83,2.6,343
2019/6/11,2.5,3.3,180
2019/6/12,28.5,3.2,122
2019/6/13,36.75,1.4,397
2019/6/14,0,2.9,375
2019/6/15,0,4.2,166
2019/6/16,0,4.6,116
2019/6/17,0,3.9,96.2
2019/6/18,1.17,2,91.6
2019/6/19,11.42,2.3,85.3
2019/6/20,0.42,2.6,106
2019/6/21,84,1.7,138
2019/6/22,111.67,0.3,708
2019/6/23,50.67,0.6,1860
2019/6/24,7.92,0.2,592
2019/6/25,6.42,0.2,276
2019/6/26,1.25,1.3,218
2019/6/27,0.58,3,169
2019/6/28,0,3.6,135
2019/6/29,0,4.6,104
2019/6/30,3.33,4.9,104
2019/7/1,1.67,4.6,103
2019/7/2,1.25,3.8,111
2019/7/3,35.67,1.9,89.1
2019/7/4,100.33,2.6,185
2019/7/5,59.92,0.4,1310
2019/7/6,19.75,1.5,561
2019/7/7,38.08,0.9,483
2019/7/8,43.33,1,416
2019/7/9,47.92,1,658
2019/7/10,4.25,1.4,723
2019/7/11,31.92,1.5,330
2019/7/12,0.58,2.5,568
2019/7/13,17.83,2,258
2019/7/14,39.42,0.9,327
2019/7/15,2.83,2.2,316
2019/7/16,0.25,2.7,204
2019/7/17,0,4.4,157
2019/7/18,0,6.1,132
2019/7/19,0,4.3,116
2019/7/20,23.92,7.4,111
2019/7/21,1.33,4.3,136
2019/7/22,3.58,5.2,103
2019/7/23,0,5,96.4
2019/7/24,0,4.9,69.7
2019/7/25,0.08,5.3,64.2
2019/7/26,0.08,5.2,52.5
2019/7/27,15,5.7,59
2019/7/28,1.08,5.4,71.5
2019/7/29,0,3.9,56
2019/7/30,0.17,5.4,44.3
2019/7/31,0,7.4,38.7
2019/8/1,2.33,6.8,38.2
2019/8/2,0.08,6.5,37.7
2019/8/3,6.17,7.6,38
2019/8/4,0,5,42.4
2019/8/5,0,6.6,33.2
2019/8/6,1.83,6.6,35
2019/8/7,0,7.1,30.5
2019/8/8,0,7.6,27.6
2019/8/9,15.42,3.5,30.1
2019/8/10,7.17,2.6,58.5
2019/8/11,5.5,3.2,70
2019/8/12,0,4.9,56.7
2019/8/13,0,3.9,35.4
2019/8/14,0,5.1,31.1
2019/8/15,1.33,5.3,27.5
2019/8/16,0,5.2,23.7
2019/8/17,5.67,6.7,26.5
2019/8/18,0.58,5.4,28.2
2019/8/19,0.92,6.4,27.3
2019/8/20,0,5.8,25.6
2019/8/21,0.25,6.4,20.2
2019/8/22,0.17,5.6,22
2019/8/23,0,6,24.3
2019/8/24,0,7.2,24.5
2019/8/25,0.33,4.6,21.1
2019/8/26,0,4.9,21.5
2019/8/27,0,5.4,22.4
2019/8/28,0,6.9,20.2
2019/8/29,0,8.6,15.2
2019/8/30,0,5.8,15.9
2019/8/31,0,4.5,17.5
2019/9/1,0.08,2.6,18.2
2019/9/2,9.5,5.9,20.1
2019/9/3,3.67,4.1,29.7
2019/9/4,3,3.8,28.1
2019/9/5,2.83,4.2,24.8
2019/9/6,0,5.6,26.2
2019/9/7,0,6.4,24
2019/9/8,0,6.2,21
2019/9/9,0,6.6,17.3
2019/9/10,0,4.9,14.4
2019/9/11,0,5.4,13.5
2019/9/12,0.25,6.2,15.3
2019/9/13,0,6,14.2
2019/9/14,0,8.1,14.5
2019/9/15,0,7.7,12.4
2019/9/16,0,7.8,13.8
2019/9/17,0,7,13.6
2019/9/18,0,8.1,12.3
2019/9/19,0,7.7,11.7
2019/9/20,0,7.3,11.4
2019/9/21,0,6.5,11.1
2019/9/22,0,4.3,12.2
2019/9/23,0,5.3,9.68
2019/9/24,0,4.9,9.14
2019/9/25,0,4.9,10.3
2019/9/26,0,4.4,10.6
2019/9/27,0,3.9,10.9
2019/9/28,0,2.9,9.47
2019/9/29,0,4.1,11.7
2019/9/30,0.17,4.6,7.23
2019/10/1,0.08,3.9,8.86
2019/10/2,0,4,11.4
2019/10/3,0,4.7,12.4
2019/10/4,0,3.3,11.9
2019/10/5,1.67,3.8,11.4
2019/10/6,0,5.4,12.2
2019/10/7,0,4.1,11.5
2019/10/8,7,4.8,10.8
2019/10/9,0,3.5,12.7
2019/10/10,0,4.4,9.38
2019/10/11,0.25,4.6,8.72
2019/10/12,0.5,4.8,14.3
2019/10/13,0.75,3.4,8.36
2019/10/14,0.17,4.5,6.32
2019/10/15,0,6.3,9.4
2019/10/16,0,3.7,13.6
2019/10/17,0,4.1,13.4
2019/10/18,0,3.6,7.44
2019/10/19,0,4.9,11.4
2019/10/20,0,5.1,6.25
2019/10/21,0,3.8,11.4
2019/10/22,0.17,3.5,6.19
2019/10/23,0.08,3.1,5.54
2019/10/24,0,3.6,9.16
2019/10/25,0.42,3.5,5.83
2019/10/26,1.42,2.7,5.22
2019/10/27,15.58,0.8,114
2019/10/28,1,1.2,16
2019/10/29,0,3.3,14
2019/10/30,0,2.8,11.5
2019/10/31,0,2.6,11.5
2019/11/1,0,2.8,6.43
2019/11/2,0,2.6,6.7
2019/11/3,0,2.8,11.6
2019/11/4,0,4,11.1
2019/11/5,0,3.6,6.56
2019/11/6,0.42,2.8,7.44
2019/11/7,0,3.7,8.55
2019/11/8,0,4,8.25
2019/11/9,0,3.6,6.56
2019/11/10,0,3,5.45
2019/11/11,0,2.4,7.54
2019/11/12,0,2.4,6.7
2019/11/13,0,2.5,6.43
2019/11/14,0,3.3,6.77
2019/11/15,0,3.6,5.63
2019/11/16,0,2.5,5.34
2019/11/17,0,1.8,6.26
2019/11/18,0,3,7.33
2019/11/19,0,5.3,6.5
2019/11/20,0,2.9,6.37
2019/11/21,0,2,7.72
2019/11/22,0,2.3,6.66
2019/11/23,0,1.4,7.65
2019/11/24,0,1,6.2
2019/11/25,0,5.1,5.37
2019/11/26,0,2.5,5.15
2019/11/27,9.17,2,5.69
2019/11/28,0,3.8,7.44
2019/11/29,0,2.9,8.78
2019/11/30,0.33,0.9,10.2
2019/12/1,0,1.9,11.1
2019/12/2,0,3.1,7.6
2019/12/3,0,2.6,5.48
2019/12/4,0,2.3,7.2
2019/12/5,0,2.4,6.27
2019/12/6,0,1.8,4.82
2019/12/7,0,2.6,9.46
2019/12/8,0,2.2,7.51
2019/12/9,0,1.3,5.84
2019/12/10,0,2.1,5.75
2019/12/11,0,1.6,5.68
2019/12/12,0,0.9,8.73
2019/12/13,0,1.5,6.1
2019/12/14,0,1.2,5.86
2019/12/15,0,1,5.14
2019/12/16,0,1,5.34
2019/12/17,0,1.2,7.23
2019/12/18,10.42,2.2,5.5
2019/12/19,12.25,2,10.2
2019/12/20,2.33,1.2,14.9
2019/12/21,8.17,0.8,14.2
2019/12/22,0.5,1,7.63
2019/12/23,7,0.4,10
2019/12/24,0,0.4,9.69
2019/12/25,0,0.7,13
2019/12/26,0,1.6,8.11
2019/12/27,0,2.2,9.75
2019/12/28,0,1.3,10.5
2019/12/29,0,0.9,9.73
2019/12/30,9.67,1.4,6.95
2019/12/31,0,2.9,9.23
2020/1/1,0,1.4,7.62
2020/1/2,0,0.7,10.9
2020/1/3,0,0.9,7.91
2020/1/4,0,1.9,6.39
2020/1/5,0,1.3,6.67
2020/1/6,0,0.9,6.03
2020/1/7,0,2.3,6.18
2020/1/8,0,2.2,6.51
2020/1/9,0,2,6.02
2020/1/10,4.83,1.4,5.23
2020/1/11,4.5,1.4,6.63
2020/1/12,0,1.7,7.6
2020/1/13,0,2,6.57
2020/1/14,5.25,1.2,6.54
2020/1/15,6,0.7,7.48
2020/1/16,3.75,1.1,10.4
2020/1/17,0,1,9.59
2020/1/18,0.25,1.4,7.86
2020/1/19,0,1.2,6.08
2020/1/20,0,1.2,5.97
2020/1/21,0,0.8,9.28
2020/1/22,0,0.4,7.55
2020/1/23,0,0.7,7.51
2020/1/24,9.17,1,6.74
2020/1/25,11.25,1.1,6.41
2020/1/26,13.58,1.1,13.9
2020/1/27,0.25,1.6,23.6
2020/1/28,0,1.8,14.5
2020/1/29,0,2.6,10.9
2020/1/30,0,1.9,10.2
2020/1/31,0,1.8,8.53
2020/2/1,0,1.8,8.47
2020/2/2,0.33,0.6,7.97
2020/2/3,3.67,0.3,7.59
2020/2/4,0.42,0.5,8.12
2020/2/5,0.42,2.5,7.84
2020/2/6,22.92,0.9,10.4
2020/2/7,0,1,18.3
2020/2/8,0,1.9,16.6
2020/2/9,0,12,15.9
2020/2/10,0,1.6,9.03
2020/2/11,14.25,2.1,12.5
2020/2/12,3.58,0.6,12
2020/2/13,12.83,0.1,20.9
2020/2/14,6.25,0.3,33.5
2020/2/15,27.17,1.1,43.4
2020/2/16,0.17,3.5,81.2
2020/2/17,0,2.7,50.1
2020/2/18,0,2.1,28.2
2020/2/19,0,1.2,22.4
2020/2/20,0,1.9,19.2
2020/2/21,0,1.3,17.6
2020/2/22,0,1.5,12.3
2020/2/23,0,1.9,12.8
2020/2/24,0,1.4,11.8
2020/2/25,0,1.6,10
2020/2/26,0,1.6,9.36
2020/2/27,0,3.5,8.17
2020/2/28,0,1.3,7.4
2020/2/29,16.75,1.9,6.55
2020/3/1,0,3,9.33
2020/3/2,0.08,3.4,10.2
2020/3/3,14.92,0.9,12.6
2020/3/4,2.75,1.5,15.6
2020/3/5,1.17,1.8,22.3
2020/3/6,31.33,0.4,29.1
2020/3/7,21.75,1.6,82.7
2020/3/8,28.75,0.1,186
2020/3/9,2.25,0.1,130
2020/3/10,0.08,2.1,73.5
2020/3/11,15.33,1.6,57.1
2020/3/12,18.58,0.3,61.2
2020/3/13,1.08,1,104
2020/3/14,0,2.7,74.8
2020/3/15,0,3,46.4
2020/3/16,0,1.9,33
2020/3/17,1,0.9,39.7
2020/3/18,0.5,0.8,29.2
2020/3/19,0,1.1,22.8
2020/3/20,0.08,0.6,19.2
2020/3/21,0,0.8,13.8
2020/3/22,16.83,1.3,18.3
2020/3/23,0,2.4,30.4
2020/3/24,0.08,2.5,27
2020/3/25,0,1.4,22.1
2020/3/26,8.25,2.7,18.1
2020/3/27,85.75,0.5,19.1
2020/3/28,5.08,3.4,470
2020/3/29,46.67,2,182
2020/3/30,21.58,0.5,377
2020/3/31,14.83,0.4,298
2020/4/1,0,2,220
2020/4/2,4.67,0.3,109
2020/4/3,4,0.5,84
2020/4/4,0.08,1.1,76.4
2020/4/5,0.42,1,56.2
2020/4/6,0,1.1,48.7
2020/4/7,0,2.8,45.5
2020/4/8,0,3,38.7
2020/4/9,0,4.2,34.5
2020/4/10,6,5.6,20.6
2020/4/11,10.08,0.5,22.6
2020/4/12,0,4.5,40.1
2020/4/13,0,4,26.6
2020/4/14,0,1.9,17.5
2020/4/15,0,3.4,16.5
2020/4/16,0,3.8,13.9
2020/4/17,0,3.7,18.2
2020/4/18,27.08,4.2,13.4
2020/4/19,4.33,2.4,41.5
2020/4/20,9.42,3.1,56.2
2020/4/21,30.83,2.8,56.7
2020/4/22,0.33,1.8,139
2020/4/23,1.17,2.4,89.9
2020/4/24,0,1.5,61.1
2020/4/25,0,2.6,47.5
2020/4/26,0,2.8,36.3
2020/4/27,0,4,31.2
2020/4/28,0,4.4,28.8
2020/4/29,0,3.8,21.4
